#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         1918.171625        0.1536892206           0.1683162
         1918.203335      0.005661857994           0.1686766
         1918.235045         1.053926029           0.1690442
         1918.266755        0.5866815983           0.1694193
         1918.298465        0.1070030093           0.1698022
         1918.330175       0.09620658617           0.1701929
         1918.361885        0.1511228114           0.1705918
         1918.393595       0.06407892006           0.1709991
         1918.425305      0.000492130894           0.1714149
         1918.457015       0.01028448525           0.1718396
         1918.488725       0.06093914186           0.1722733
         1918.520435        0.3546183585           0.1727163
         1918.552145       0.03881746929           0.1731689
         1918.583855       0.08616828654           0.1736313
         1918.615565       0.05055468569           0.1741039
         1918.647275        0.3488062608           0.1745869
         1918.678985        0.2022661103           0.1750805
         1918.710695        0.1957333837           0.1755852
         1918.742405        0.3663876884           0.1761012
         1918.774115        0.3978751128           0.1766288
         1918.805826        0.3339434163           0.1771685
         1918.837536        0.4713806779           0.1777204
         1918.869246       0.08344861776            0.178285
         1918.900956       0.08573187986           0.1788626
         1918.932666       0.07085871996           0.1794536
         1918.964376        0.2530130036           0.1800585
         1918.996086       0.03557100582           0.1806775
         1919.027796       0.09756838938           0.1813111
         1919.059506         0.317858011           0.1819598
         1919.091216        0.0780577649           0.1826239
         1919.122926        0.2959308369           0.1833039
         1919.154636        0.0369889407           0.1840002
         1919.186346        0.2027156867           0.1847134
         1919.218056        0.1229305783           0.1854439
